Date,Potencial de Hidrógeno (in situ),Conductividad Eléctrica,Temperatura de la muestra,Sólidos Suspendidos Totales,Oxígeno disuelto (en campo),Caudal,Turbiedad,Plomo total,Zinc total,Arsénico total,Cobre total,Cianuro Total,Cadmio total,Mercurio total,Potencial rédox,Hierro total,Cromo Total,Niquel total,Manganeso total,Magnesio total
2011-11-06,8.09,3130.0,18.3,467.5,6.6,1457.8617084500002,3.0,0.0001,0.003,0.03385,0.00345,0.001,3e-05,0.0001,0.0,0.001,0.0001,0.0002,0.0451,35.8
2011-11-13,8.39,3220.0,18.5,2.0,6.36,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.4,0.0,0.0,0.0,0.0,0.0
2011-11-20,8.08,3610.0,15.5,2.0,5.92,746.83,2.59,0.0001,0.003,0.024,0.0003,0.001,3e-05,0.0001,0.0,0.001,0.0001,0.0,0.0576,0.0
2011-11-27,8.53,2140.0,14.9,5.0,8.91,1436.81,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.6,0.0,0.0,0.0,0.0,0.0
2011-12-04,8.185,3302.5,18.475,331.1666666666667,8.719999999999999,817.443518,1.055,0.0001,0.003,0.0281,0.0003,0.001,3e-05,0.0001,237.3,0.001,0.0001,0.0002,0.0391,10.7343
2011-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-18,8.06,1352.0,14.4,10.0,7.98,1123.4,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.9,0.0,0.0,0.0,0.0,0.0
2011-12-25,8.29,561.0,14.8,44.0,6.46,11011.0,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.3,0.0,0.0,0.0,0.0,0.0
2012-01-01,8.22,331.0,13.9,265.0,5.75,36450.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.5,0.0,0.0,0.0,0.0,0.0
2012-01-08,8.19,320.3333333333333,12.766666666666666,95.75,6.28,43396.66666666666,58.96666666666667,0.3103666666666666,0.8763333333333333,0.013,0.0109,0.001,3e-05,0.0001,158.06666666666666,2.6355,0.0001,0.0002,0.1113,2.1524
2012-01-15,8.190000000000001,382.0,14.3,36.5,6.82,23792.5,23.495,0.0,0.0,0.0,0.0,0.001,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0
2012-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29,8.79,420.0,14.7,13.0,7.6,9700.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.9,0.0,0.0,0.0,0.0,0.0
2012-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12,8.0625,234.5,13.075,109.16666666666669,6.359999999999999,70935.25,118.9,0.001,0.0255,0.004,0.0122499999999999,0.001,0.0003,0.0001,192.6,5.338666666666668,0.0008,0.002,0.2289999999999999,3.076
2012-02-19,8.0,172.0,11.8,339.0,6.5,72330.0,265.0,0.001,0.0087499999999999,0.004,0.0305,0.001,0.0003,0.0001,166.0,6.7065,0.0008,0.002,0.382,4.556
2012-02-26,8.134,245.2,14.9,101.0,6.892,59232.0,67.12,0.0154,0.0143799999999999,0.004,0.0042,0.0,0.0003,0.0001,215.16,2.1612,0.0008,0.002,0.1416,4.489199999999999
2012-03-04,8.123333333333333,279.0,14.033333333333331,34.0,6.396666666666666,52436.66666666666,24.8,0.001,0.0076,0.004,0.002,0.0,0.0003,0.0001,214.7,0.9756666666666668,0.0008,0.002,0.0803333333333333,4.576333333333333
2012-03-11,8.04,274.0,12.800000000000002,89.0,7.96,60852.0,18.2,0.001,0.0072333333333333,0.004,0.002,0.001,0.0003,0.0001,239.4,1.1186666666666667,0.0008,0.002,0.096,4.708
2012-03-18,8.219999999999999,375.0,16.35,27.5,7.095000000000001,46050.0,14.3,0.001,0.0066999999999999,0.004,0.002,0.001,0.0003,0.0001,248.0,0.5585,0.0008,0.002,0.0805,6.074
2012-03-25,8.295,484.5,15.4,3.0,6.755,20775.0,1.875,0.001,0.0043,0.004,0.002,0.0,0.0003,0.0001,255.3,0.0675,0.0008,0.002,0.023,6.0325
2012-04-01,8.225,286.0,15.15,59.0,7.295,26665.0,26.25,0.001,0.01045,0.004,0.002,0.0,0.0003,0.0001,0.0,1.405,0.0008,0.002,0.0815,3.9075
2012-04-08,8.18,357.0,15.2,41.16666666666666,7.31,23902.5,7.555,0.0001,0.0667499999999999,0.002725,0.0015333333333333,0.001,3e-05,0.0001,0.0,0.4285,0.0008666666666666,0.0016,0.0248,2.883
2012-04-15,8.09,276.0,12.5,20.0,7.11,22400.0,9.71,0.0001,0.003,0.0051,0.0035,0.001,3e-05,0.0001,187.9,0.564,0.0001,0.0037,0.0354,3.551
2012-04-22,8.17,312.0,16.3,19.0,6.62,31980.0,9.76,0.0001,0.003,0.0003,0.0003,0.0,3e-05,0.0001,203.1,0.001,0.0001,0.0002,0.0252,3.862
2012-04-29,8.100000000000001,361.0,13.3,3.0,6.93,21720.0,2.675,0.0001,0.003,0.0035333333333333,0.0003,0.0,3e-05,0.0001,187.05,0.034,0.0001,0.0002,0.0091333333333333,4.3415
2012-05-06,8.37,514.0,14.925,49.0,7.3925,24874.25,2.7575,0.0008333333333333,0.003,0.0075,0.0009333333333333,0.001,3e-05,0.0002333333333333,194.05,0.127,0.00045,0.0002,0.00735,5.178000000000001
2012-05-13,7.94,695.0,16.4,2.0,7.03,13420.0,1.13,0.0001,0.003,0.0074,0.0003,0.001,3e-05,0.0001,249.7,0.001,0.0001,0.0002,0.0054,5.806
2012-05-20,8.17,683.0,8.8,2.0,7.63,7798.9,0.94,0.0001,0.003,0.009,0.0003,0.0,3e-05,0.0001,224.1,0.001,0.0001,0.0002,0.0104,6.466
2012-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-03,8.143333333333333,1358.3333333333333,12.033333333333331,2.0,7.710000000000001,5870.0,0.5033333333333333,0.00055,0.00225,0.0094,0.00115,0.001,0.000165,0.0001,197.25,0.029,0.0008,0.002,0.013,11.3
2012-06-10,8.08,1520.75,11.825,101.375,7.585,4678.75,0.44,0.00055,0.00185,0.009425,0.00115,0.001,0.000165,0.0001,212.85,0.01325,0.00045,0.0011,0.011275,10.86
2012-06-17,8.09,1551.0,11.0,23.0,7.65,4060.0,12.2,0.00055,0.0036,0.0096499999999999,0.0175,0.001,0.000165,0.0001,209.7,0.529,0.00045,0.0011,0.03805,11.925
2012-06-24,7.85,1724.0,13.8,4.0,7.02,4015.0,1.54,0.0001,0.003,0.0155,0.0003,0.0,3e-05,0.0001,227.2,0.001,0.0001,0.0002,0.0331,12.29
2012-07-01,4.305,897.405,11.9,2.0,10.615,2740.0,0.82,0.00055,0.00745,0.01005,0.00115,0.0,0.000165,0.0001,196.2,0.0185,0.00045,0.0011,0.0154,12.36
2012-07-08,8.045,1879.0,11.575,172.33333333333334,7.55,3136.3,0.825,0.000325,0.003,0.017925,0.001625,0.001,3e-05,0.0001,200.65,0.001,0.0001,0.0002,0.0144666666666666,13.295
2012-07-15,7.99,1787.0,16.5,2.0,6.65,3909.6,0.81,0.0001,0.003,0.017,0.0029,0.001,3e-05,0.0001,303.1,0.001,0.0001,0.0002,0.0182,12.02
2012-07-22,8.07,2110.0,10.4,2.0,8.03,2040.0,0.75,0.0001,0.003,0.017,0.0003,0.0,3e-05,0.0001,271.6,0.001,0.0001,0.0002,0.0142,14.1
2012-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.003,0.0172,0.0003,0.0,3e-05,0.0001,0.0,0.001,0.0001,0.0002,0.0153,16.25
2012-08-05,7.9625,2240.25,13.55,218.16666666666663,7.265,1728.5,0.6125,0.0006,0.003,0.0182,0.002125,0.001,3e-05,0.0001,230.425,0.001,0.0001,0.0002,0.016,16.37
2012-08-12,8.11,2350.0,16.9,2.0,6.11,2512.2,0.7,0.0001,0.003,0.0158,0.0003,0.001,3e-05,0.0001,187.9,0.001,0.0001,0.0002,0.0172,17.34
2012-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-26,8.19,2340.0,18.5,2.0,6.88,1546.0,0.7,0.0001,0.003,0.0202,0.0003,0.0,3e-05,0.0001,219.1,0.119,0.0001,0.0002,0.0145,15.89
2012-09-02,8.36,2322.25,15.3,238.3333333333333,7.752499999999999,2211.25,1.84,0.0001,0.003,0.019175,0.001075,0.001,3e-05,0.0001,232.425,0.001,0.0001,0.0017,0.019,16.85
2012-09-09,8.2,2740.0,15.8,2.0,7.52,1726.0,0.65,0.0001,0.003,0.0181,0.0003,0.0,3e-05,0.0001,233.7,0.001,0.0001,0.0002,0.0206,18.22
2012-09-16,8.05,2890.0,14.9,2.0,7.43,0.0,1.26,0.0001,0.003,0.0183,0.0003,0.0,3e-05,0.0001,0.0,0.001,0.0001,0.0002,0.0181,19.66
2012-09-23,8.325,2625.0,16.35,2.0,7.24,1409.5,0.6699999999999999,0.0001,0.003,0.0179,0.0003,0.001,3e-05,0.0001,249.35,0.001,0.0001,0.0002,0.0156,17.17
2012-09-30,8.13,2630.0,12.7,2.0,7.37,1391.0,0.48,0.0051,0.154,0.0159,0.0062,0.0,3e-05,0.0001,136.8,0.001,0.0001,0.0002,0.0128,17.55
2012-10-07,8.0825,2550.0,14.225,247.16666666666663,7.6775,1638.25,0.735,0.003425,0.12675,0.01685,0.002175,0.001,3e-05,0.0001,230.0,0.001,0.0001,0.0002,0.0163,19.135
2012-10-14,8.23,2790.0,14.5,2.0,6.43,1173.0,0.91,0.0001,0.153,0.0179,0.0003,0.001,3e-05,0.0001,270.5,0.001,0.0001,0.0002,0.0133,18.89
2012-10-21,8.08,2480.0,15.7,3.0,7.08,1170.0,0.96,0.0001,0.003,0.0165,0.0003,0.0,3e-05,0.0001,212.9,0.001,0.0001,0.0002,0.0166,17.52
2012-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-04,8.275,1684.25,16.775,149.66666666666666,7.4325,1546.0,0.9325,0.0001,0.00625,0.0161,0.001075,0.001,3e-05,0.0001,237.925,0.0506666666666666,0.0005333333333333,0.0002,0.0196666666666666,11.185
2012-11-11,8.72,1749.0,20.6,4.0,9.71,3149.0,2.74,0.0001,0.003,0.014,0.0078,0.0,3e-05,0.0001,237.0,0.187,0.0001,0.0002,0.0417,12.46
2012-11-18,8.04,2110.0,15.5,5.0,6.69,1644.0,4.1,0.0001,0.227,0.0169,0.0003,0.001,3e-05,0.0001,272.2,0.001,0.0001,0.0002,0.0392,14.89
2012-11-25,7.94,2430.0,15.4,2.0,9.73,1788.0,0.91,0.00055,0.00385,0.0141,0.00115,0.0,0.000165,0.0001,199.2,0.0135,0.00045,0.0066,0.0432,15.95
2012-12-02,8.513333333333334,2313.333333333333,17.5,3.5,9.813333333333334,1551.0,0.92,0.0001,0.003,0.0161333333333333,0.0003,0.001,3e-05,0.0001,278.6666666666667,0.001,0.0001,0.0013,0.0127333333333333,16.01
2012-12-09,8.559999999999999,1459.0,15.1,204.75,8.975000000000001,4289.0,1.685,0.0001,0.003,0.01255,0.0003,0.001,3e-05,0.0001,249.7,0.1435,0.0001,0.0002,0.01705,10.69
2012-12-16,8.66,957.0,14.6,12.0,10.19,5794.0,2.65,0.0001,0.003,0.0102,0.007,0.001,3e-05,0.0001,245.4,0.216,0.0001,0.0002,0.033,7.733
2012-12-23,8.06,454.5,13.45,122.0,7.42,4499.25,120.295,0.0081,0.003,0.0085,0.01,0.0,3e-05,0.0001,274.3,2.746,0.0027,0.00415,0.18045,5.3815
2012-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-06,8.576666666666666,562.0,19.9,4.5,7.596666666666667,9372.0,3.9033333333333338,0.0001,0.003,0.0062333333333333,0.0003,0.001,3e-05,0.0001,224.2,0.095,0.0001,0.0002,0.01975,5.654
2013-01-13,8.18,503.0,13.7,3.0,6.68,9004.0,2.38,0.0001,0.003,0.0063,0.0003,0.0,3e-05,0.0001,271.7,0.001,0.0001,0.0002,0.0177,4.925
2013-01-20,8.01,301.0,12.9,1061.0,6.49,0.0,868.0,0.0154,0.092,0.0431,0.0605,0.001,3e-05,0.0001,287.6,21.79,0.0001,0.0164,1.979,9.219
2013-01-27,8.18,293.0,12.4,174.5,7.12,0.0,91.2,0.0001,0.003,0.0096,0.0095,0.0,3e-05,0.0001,238.9,3.248,0.0001,0.0002,0.205,3.881
2013-02-03,8.29,367.2,14.64,30.75,6.756,9599.6,25.4,0.0001,0.003,0.007175,0.0003,0.001,3e-05,0.0001,228.54,0.902,0.0001,0.0002,0.054,4.095000000000001
2013-02-10,8.29,310.0,13.2,28.5,5.83,0.0,21.3,0.0001,0.003,0.0048,0.012,0.0,3e-05,0.0001,225.8,0.99,0.0001,0.0002,0.0425,3.642
2013-02-17,8.14,312.0,13.3,13.0,6.89,0.0,12.7,0.0001,0.003,0.0052,0.0003,0.001,3e-05,0.0001,177.9,0.487,0.0001,0.0008,0.0304,2.888
2013-02-24,8.04,265.0,14.6,35.5,7.47,9600.0,30.3,0.0001,0.003,0.0051,0.0003,0.0,3e-05,0.0001,285.6,0.94,0.0001,0.0012,0.0505,3.593
2013-03-03,8.232,277.6,14.0,22.25,6.154,9089.6,21.96,0.0001,0.00475,0.0027,0.0003,0.001,3e-05,0.0001,273.56,0.631,0.0001,0.0002,0.0324333333333333,2.9635
2013-03-10,8.03,338.0,15.3,4.0,6.79,8770.0,4.31,0.0001,0.003,0.0003,0.0003,0.0,3e-05,0.0001,300.5,0.298,0.0001,0.0002,0.0169,3.461
2013-03-17,8.12,265.0,17.2,29.0,6.34,9784.0,9.78,0.0001,0.003,0.0045,0.0003,0.001,3e-05,0.0001,189.2,0.695,0.0001,0.0002,0.0439,3.515
2013-03-24,7.98,241.0,14.2,96.0,6.74,9251.0,18.0,0.0028,0.003,0.0059,0.0082,0.0,3e-05,0.0001,273.1,2.704,0.0001,0.0002,0.1044,3.775
2013-03-31,8.23,530.0,11.8,2.0,7.2,8690.0,1.37,0.0001,0.003,0.0066,0.0003,0.0,3e-05,0.0001,262.6,0.001,0.0001,0.0002,0.0119,5.65
2013-04-07,8.165,684.25,15.975,2.0,6.7375,7970.5,1.0875,0.0001,0.003,0.006175,0.0003,0.001,3e-05,0.0001,245.9,0.001,0.0001,0.0002,0.0092333333333333,7.0015
2013-04-14,8.33,939.0,10.6,2.0,7.79,6062.0,0.79,0.0001,0.003,0.0096,0.0017,0.001,3e-05,0.0001,247.2,0.001,0.0001,0.0029,0.01,8.027
2013-04-21,8.12,1125.0,14.3,2.0,6.82,5430.0,0.51,0.0001,0.003,0.0096,0.0003,0.0,3e-05,0.0001,246.9,0.001,0.0001,0.0002,0.0086,9.012
2013-04-28,8.09,1301.0,12.6,2.0,6.82,3287.0,0.61,0.0001,0.018,0.0127,0.0019,0.0,3e-05,0.0001,272.5,0.001,0.0001,0.0017,0.0135,9.885
2013-05-05,7.942,1404.47,13.82,2.0,7.888000000000001,2842.0,0.6859999999999999,0.0001,0.003,0.0115,0.0003,0.001,3.0000000000000004e-05,0.0001,263.29,0.001,0.0001,0.0002,0.0080125,9.250666666666667
2013-05-12,8.23,1658.0,13.0,2.0,8.1,2680.9,0.51,0.0001,0.003,0.0145,0.0003,0.001,3e-05,0.0001,268.9,0.001,0.0001,0.0002,0.0177,11.49
2013-05-19,8.03,1700.0,10.3,2.0,7.18,1870.0,0.49,0.0001,0.003,0.0134,0.0003,0.0,3e-05,0.0001,274.3,0.001,0.0001,0.0002,0.0128,10.86
2013-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-02,8.17,1886.0,10.9,2.0,7.55,1754.0,0.45,0.0001,0.003,0.0164,0.0003,0.0,3e-05,0.0001,292.0,0.001,0.0001,0.0002,0.0158,13.93
2013-06-09,8.024000000000001,1728.67,11.18,2.0,8.379000000000001,1935.15,0.8220000000000001,0.0001,0.003,0.0144599999999999,0.0003,0.001,3.0000000000000004e-05,0.0001,278.24,0.001,0.0011749999999999,0.0002,0.0133625,12.169
2013-06-16,8.16,1736.0,8.4,2.0,8.89,2346.0,0.42,0.0001,0.003,0.0154,0.0003,0.001,3e-05,0.0001,236.7,0.001,0.0001,0.0002,0.0132,12.73
2013-06-23,8.63,1779.0,11.4,2.0,8.17,2679.0,0.45,0.0001,0.003,0.0139,0.0003,0.0,3e-05,0.0001,233.5,0.001,0.0001,0.0002,0.0122,11.24
2013-06-30,8.21,1859.0,3.9,2.0,9.61,2394.0,0.42,0.0001,0.024,0.0148,0.0019,0.0,3e-05,0.0001,291.4,0.099,0.0067,0.0067,0.0155,12.87
2013-07-07,8.190000000000001,1988.5,8.350000000000001,2.0,7.855,2592.0,0.4549999999999999,0.0001,0.003,0.0118999999999999,0.0003,0.001,3e-05,0.0001,271.2,0.001,0.0001,0.0002,0.0096999999999999,15.45
2013-07-14,7.716666666666667,1841.95,7.183333333333334,2.0,8.145,2105.0,0.415,0.00445,0.003,0.0133333333333333,0.0003,0.001,3e-05,0.0001,252.53333333333333,0.001,0.0001,0.0002,0.0170666666666666,14.247333333333334
2013-07-21,7.97,2130.0,7.0,2.0,8.26,1998.0,0.46,0.0001,0.003,0.0003,0.0003,0.0,3e-05,0.0001,255.9,0.001,0.0001,0.0002,0.0155,14.62
2013-07-28,8.073333333333334,1900.2833333333333,10.083333333333334,2.0,9.621666666666666,2382.5,0.58,0.0024333333333333,0.003,0.0138,0.0024666666666666,0.0,3e-05,0.0001,262.1833333333333,0.001,0.0001,0.0002,0.0146,16.61
2013-08-04,8.120000000000001,2575.0,9.8,2.0,9.045,1989.0,0.5525,0.0010999999999999,0.003,0.0168,0.0003,0.001,3e-05,0.0001,255.6,0.001,0.0001,0.0002,0.022,19.85
2013-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-18,8.254999999999999,2820.0,8.7,2.0,8.8,1403.0,0.5,0.0001,0.003,0.00875,0.0003,0.001,3e-05,0.0001,253.25,0.001,0.0001,0.0002,0.02475,20.37
2013-08-25,8.13,2810.0,16.6,2.0,7.44,1442.0,0.4,0.0001,0.003,0.0203,0.0003,0.0,3e-05,0.0001,232.9,0.001,0.0001,0.0002,0.0231,20.08
2013-09-01,8.075,2520.0,10.3,2.0,8.335,1199.0,0.54,0.0001,0.0049999999999999,0.013175,0.0007499999999999,0.001,3e-05,0.0001,289.6,0.001,0.0001,0.0002,0.0124,8.427
2013-09-08,8.03,2140.0,10.1,4.0,8.71,1395.0,2.48,0.0001,0.003,0.0163,0.0003,0.0,3e-05,0.0001,294.7,0.001,0.0001,0.0002,0.0387,13.29
2013-09-15,8.21,2630.0,15.2,2.0,9.05,1177.0,0.665,0.00895,0.003,0.0199999999999999,0.00145,0.001,0.00324,0.0001,210.0,0.109,0.0001,0.0002,0.0392,18.605
2013-09-22,7.93,2870.0,15.7,2.0,9.08,1120.0,0.87,0.0001,0.003,0.0184,0.0003,0.0,3e-05,0.0001,218.1,0.165,0.0001,0.0002,0.0506,21.14
2013-09-29,8.01,2820.0,12.1,2.0,8.28,1042.0,0.54,0.0001,0.003,0.0189,0.0027,0.0,3e-05,0.0001,212.8,0.001,0.0019,0.0002,0.0599,17.59
2013-10-06,8.393333333333333,2886.6666666666665,15.566666666666668,2.333333333333333,10.156666666666666,1007.0,0.57,0.0001,0.003,0.0213333333333333,0.0013333333333333,0.001,3e-05,0.0001,244.13333333333333,0.0845,0.0001,0.0002,0.0328,20.44
2013-10-13,8.245000000000001,2975.0,15.8,2.5,9.26,1058.0,1.1,0.0001,0.003,0.0224,0.0003,0.001,3e-05,0.0001,261.35,0.001,0.0001,0.0002,0.0271,19.165
2013-10-20,8.06,2760.0,11.5,2.0,8.17,1207.0,0.46,0.0001,0.003,0.0212,0.0003,0.0,3e-05,0.0001,278.4,0.001,0.0001,0.0002,0.0275,19.91
2013-10-27,8.356666666666667,3121.6666666666665,16.866666666666664,2.0,7.356666666666666,1245.0,0.57,0.0001,0.0036666666666666,0.0195333333333333,0.0018333333333333,0.0,3e-05,0.0001,201.7,0.0249999999999999,0.0001,0.0002,0.0277666666666666,18.926666666666662
2013-11-03,8.265,2170.0,14.7,2.5,9.2,2688.5,1.225,0.0001,0.003,0.0097,0.0003,0.001,3e-05,0.0001,253.8,0.036,0.0001,0.0002,0.054,11.33
2013-11-10,8.51,2360.0,17.5,2.0,8.38,2742.0,1.42,0.0001,0.003,0.0003,0.0003,0.0,3e-05,0.0001,253.9,0.001,0.0001,0.0002,0.026,15.27
2013-11-17,8.245000000000001,2335.0,17.15,2.0,8.065,1579.25,0.505,0.0001,0.003,0.01865,0.0003,0.001,3e-05,0.0001,251.25,0.001,0.0001,0.0002,0.0207,16.235
2013-11-24,8.46,2220.0,18.6,2.0,9.75,1570.0,0.55,0.0001,0.003,0.0172,0.0003,0.0,3e-05,0.0001,263.9,0.001,0.0001,0.0002,0.0161,15.01
2013-12-01,8.42,2265.0,17.45,2.0,9.273333333333332,1580.5,0.5549999999999999,0.0001,0.003,0.0162333333333333,0.0003,0.001,3e-05,0.0001,267.15,0.001,0.0001,0.0002,0.0206,12.885
2013-12-08,8.106666666666667,2800.0,14.766666666666666,2.0,8.57,1451.0,0.5533333333333333,0.0001,0.003,0.0163333333333333,0.0009666666666666,0.001,3e-05,0.0001,282.7,0.001,0.0001,0.0002,0.0258333333333333,18.906666666666663
2013-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-22,8.506666666666666,743.3333333333334,15.733333333333334,140.5,7.273333333333333,15561.0,57.38666666666666,0.0061,0.0136666666666666,0.0157333333333333,0.0079,0.0,3e-05,0.0001,285.75,1.9466666666666663,0.0008333333333333,0.0015666666666666,0.1765333333333333,7.594
2013-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-05,8.635,676.75,12.65,4.5,7.97,5219.0,4.955,0.0001,0.003,0.002025,0.0003,0.001,3e-05,0.0001,270.55,0.001,0.0001,0.0002,0.0227,5.151
2014-01-12,8.335,562.0,12.35,82.0,7.625,11688.0,59.365,0.0001,0.003,0.00995,0.0074,0.001,3e-05,0.0001,262.65,1.654,0.0001,0.00185,0.1558,5.622
2014-01-19,8.66,627.0,13.5,2.0,8.61,16074.0,3.45,0.0001,0.003,0.0003,0.0003,0.001,3e-05,0.0001,252.4,0.071,0.0001,0.0002,0.0172,5.115
2014-01-26,8.01,340.0,11.2,25.0,7.33,16831.0,23.4,0.0001,0.1,0.0045,0.005,0.0,3e-05,0.0001,192.4,0.666,0.0001,0.0013,0.0539,3.554
2014-02-02,8.182500000000001,583.75,13.625,90.0,7.5525,13228.0,56.885,0.00105,0.0085,0.010725,0.0148499999999999,0.001,0.00059,0.0001,236.9,1.987,0.0001,0.0002,0.0172,4.92
2014-02-09,8.08,252.0,18.0,45.0,5.62,16980.0,22.6,0.0001,0.003,0.0003,0.0003,0.0,3e-05,0.0001,181.8,0.001,0.0001,0.0002,0.0002,2.969
2014-02-16,8.21,384.0,12.8,12.0,7.01,17981.0,4.71,0.0001,0.003,0.0047,0.0003,0.001,3e-05,0.0001,180.6,0.001,0.0001,0.0002,0.0145,3.576
2014-02-23,8.405000000000001,563.5,14.55,2.0,7.115,18640.0,1.245,0.0001,0.003,0.00595,0.0003,0.001,3e-05,0.0001,281.1,0.064,0.0001,0.0002,0.01165,4.148
2014-03-02,8.38,697.0,15.7,2.0,7.215,7701.0,0.875,0.0001,0.003,0.00415,0.0003,0.001,3e-05,0.0001,268.9,0.001,0.0001,0.0002,0.0,0.0
2014-03-09,8.24,715.0,14.4,2.0,6.73,7566.0,0.87,0.0001,0.0355,0.01335,0.0018499999999999,0.001,3e-05,0.0001,279.4,0.0325,0.0001,0.0002,0.01785,11.2205
2014-03-16,8.16,674.0,11.1,7.0,7.06,7312.0,2.99,0.0001,0.003,0.0072,0.0018,0.001,3e-05,0.0001,272.4,0.001,0.0001,0.0002,0.0148,5.936
2014-03-23,8.53,465.0,17.6,3.0,7.25,18821.0,1.78,0.0001,0.022,0.0059,0.0466,0.0,3e-05,0.0001,269.8,0.244,0.0001,0.0002,0.0171,4.587
2014-03-30,8.63,473.0,17.8,2.0,7.51,10120.0,2.34,0.0001,0.012,0.0048,0.0031,0.0,3e-05,0.0001,265.2,0.07,0.0001,0.0002,0.0139,4.016
2014-04-06,8.335,647.5,13.4,2.0,9.61,7707.0,1.05,0.0001,0.003,0.0031,0.0003,0.001,3e-05,0.0001,251.85,0.083,0.0001,0.0002,0.0,0.0
2014-04-13,8.22,714.0,12.35,2.0,7.5,8149.0,0.83,0.0001,0.005,0.0066,0.00105,0.001,3e-05,0.0001,274.6,0.067,0.0001,0.0014,0.01095,6.2115
2014-04-20,8.35,863.0,15.2,2.0,7.73,4738.0,0.77,0.0001,0.003,0.0064,0.0003,0.001,3e-05,0.0001,269.2,0.001,0.0001,0.0002,0.0113,6.002
2014-04-27,8.6,949.0,15.3,2.0,7.03,4592.0,0.51,0.0001,0.007,0.0071,0.0003,0.0,3e-05,0.0001,270.8,0.088,0.0001,0.0029,0.0096,6.872
2014-05-04,8.07,1368.0,12.1,2.0,7.935,4416.0,0.565,0.0001,0.003,0.00425,0.0003,0.001,3e-05,0.0001,268.1,0.001,0.0001,0.0002,0.0,0.0
2014-05-11,8.225000000000001,1808.0,12.5,2.0,8.015,2223.0,0.66,0.0001,0.0095,0.0095,0.0003,0.001,3e-05,0.0001,269.9,0.001,0.0001,0.0002,0.01845,13.24
2014-05-18,7.95,2150.0,9.2,2.0,7.4,1469.0,0.72,0.0001,0.02,0.0105,0.0017,0.001,3e-05,0.0001,270.7,0.307,0.0001,0.0058,0.0217,12.02
2014-05-25,8.14,2280.0,10.5,2.0,9.12,1091.0,0.37,0.0001,0.031,0.0112,0.0003,0.0,3e-05,0.0001,201.9,0.001,0.0001,0.0002,0.0176,16.7
2014-06-01,7.94,2565.0,11.4,2.0,8.120000000000001,1297.0,0.375,0.0001,0.003,0.0101,0.0003,0.001,3e-05,0.0001,228.7,0.001,0.0001,0.0002,0.0,0.0
2014-06-08,7.99,2630.0,10.8,2.0,9.11,1038.0,0.32,0.0001,0.03,0.0134,0.0022,0.0,3e-05,0.0001,252.0,0.001,0.0001,0.0002,0.0231,17.94
2014-06-15,7.895,2885.0,9.2,2.0,8.16,1088.5,0.44,0.0001,0.0095,0.01205,0.00115,0.001,3e-05,0.0001,249.2,0.029,0.0001,0.0002,0.02695,16.835
2014-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
